Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
United Kingdom,GBR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.9625368906995,33.0303533562736
United States,USA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.85408623851669,0.533784287152343
United States,USA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.2871107596266,11.7891974097286
"United States,USA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,2542459000000,2546280000000"
United States,USA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,3131166000000,3116681000000
United States,USA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.03784432265218,1.17696548350446
United States,USA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,15.1582483706352,14.4692832148142
Uruguay,URY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-1.07365298704191,5.20899964417715
Uruguay,URY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.4215941825955,27.9053641175295
"Uruguay,URY,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,17250156423.3957,17390790235.5261"
Uruguay,URY,Imports of goods and services (current US$),NE.IMP.GNFS.CD,13963983638.4775,13589048478.4235
Uruguay,URY,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,0.544942916698716,1.93793841398168
Uruguay,URY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,21.3697668863319,21.8395058400117
Uzbekistan,UZB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,10.164627075966,16.4152144866515
Uzbekistan,UZB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.1769774001867,25.3501332976894
"Uzbekistan,UZB,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,14135137288.3331,17025733993.0532"
Uzbekistan,UZB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,23455563381.3022,26657560793.4445
Uzbekistan,UZB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,42.3077357783333,13.4146345874821
Uzbekistan,UZB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,39.9611620983855,39.6137894655513
Vanuatu,VUT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.46970761498136,25.6437712196396
Vanuatu,VUT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,41.596872147025,50.3452768729642
"Vanuatu,VUT,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,392069445.592105,325388305.717221"
Vanuatu,VUT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,519057776.970907,459250866.145164
Vanuatu,VUT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,10.3860294117647,-9.21325252212304
Vanuatu,VUT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,56.7439368078435,49.0376919497441
Venezuela, RB,VEN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Venezuela, RB,VEN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Venezuela, RB,VEN,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
Venezuela, RB,VEN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
Venezuela, RB,VEN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Venezuela, RB,VEN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Viet Nam,VNM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,12.2533404787588,6.23602796834928
Viet Nam,VNM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,84.4234560833359,85.1575874073405
"Viet Nam,VNM,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,258487500000,280826000000"
Viet Nam,VNM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,248830928922.632,265976296626.188
Viet Nam,VNM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,9.5716332481752,4.85439696020518
Viet Nam,VNM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,80.2404806925562,79.5466276240671
Virgin Islands (U.S.),VIR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-20.3638684966486,11.623246492986
Virgin Islands (U.S.),VIR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,53.1226102472598,54.9623877699587
"Virgin Islands (U.S.),VIR,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
Virgin Islands (U.S.),VIR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,4163000000,4140000000
Virgin Islands (U.S.),VIR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.23137641835226,0.908004778972526
Virgin Islands (U.S.),VIR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,106.11776701504,100.461053142441
West Bank and Gaza,PSE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.50834790904754,2.00876410594486
West Bank and Gaza,PSE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.961564454493,15.5210552426533
"West Bank and Gaza,PSE,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,2598000000,2659300000"
West Bank and Gaza,PSE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,9023700000,9161700000
West Bank and Gaza,PSE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.49661456685438,1.44486968317025
West Bank and Gaza,PSE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,55.439710996154,53.4724370385502
Yemen, Rep.,YEM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,49.1757267784702,..
Yemen, Rep.,YEM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,8.75559691367438,..
"Yemen, Rep.,YEM,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
Yemen, Rep.,YEM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,10834772675.3927,..
Yemen, Rep.,YEM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,29.6131732685446,..
Yemen, Rep.,YEM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,50.1466816974903,..
Zambia,ZMB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Zambia,ZMB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,37.9574045480394,34.6361926031881
"Zambia,ZMB,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,9982606351.24093,8257880170.88912"
Zambia,ZMB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,9717093536.7998,7961078355.3142
Zambia,ZMB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Zambia,ZMB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,36.9309649794271,34.1550123329079
Zimbabwe,ZWE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-2.91287261402901,13.8899848157957
Zimbabwe,ZWE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.1639731327864,27.5541564071286
"Zimbabwe,ZWE,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,5178166048.1657,5266936851.54332"
Zimbabwe,ZWE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,9695643540.55247,7263060627.20236
Zimbabwe,ZWE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-12.3971789493709,8.32712803929066
Zimbabwe,ZWE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.3862972637424,28.2418045662371
Africa Eastern and Southern,AFE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.35310791006917,-2.53511510898402
Africa Eastern and Southern,AFE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.4022827003631,23.9787364008059
"Africa Eastern and Southern,AFE,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,265271747528.676,249987727811.562"
Africa Eastern and Southern,AFE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,288265342474.682,269600154598.136
Africa Eastern and Southern,AFE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.11475393464526,-2.39575899866512
Africa Eastern and Southern,AFE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,28.4761072594242,26.700455682776
Africa Western and Central,AFW,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Africa Western and Central,AFW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Africa Western and Central,AFW,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,165689942195.674,176170784768.68"
Africa Western and Central,AFW,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
Africa Western and Central,AFW,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Africa Western and Central,AFW,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Arab World,ARB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.05497842204569,-1.03166046825508
Arab World,ARB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,45.2370801269652,43.1207159418055
"Arab World,ARB,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
Arab World,ARB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1062083799087.77,1100291101509.23
Arab World,ARB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.62554546123599,3.31218774720033
Arab World,ARB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,37.0406248779122,37.9537712962421
Caribbean small states,CSS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Caribbean small states,CSS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Caribbean small states,CSS,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,15931089359.0472,17171766178.4485"
Caribbean small states,CSS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
Caribbean small states,CSS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Caribbean small states,CSS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Central Europe and the Baltics,CEB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.19778521711632,4.24275593461245
Central Europe and the Baltics,CEB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,62.8660708853896,61.756190106269
"Central Europe and the Baltics,CEB,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,1043968573006.48,1043022914882.12"
Central Europe and the Baltics,CEB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1007859927016.56,999175855579.396
Central Europe and the Baltics,CEB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,6.80256269543244,4.42796177749997
Central Europe and the Baltics,CEB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,60.8011179208998,59.2939220046363
Early-demographic dividend,EAR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,8.02342640610239,-0.144478477734893
Early-demographic dividend,EAR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.8680291906175,24.8367018925434
"Early-demographic dividend,EAR,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,2937978932509.04,2945137791133.55"
Early-demographic dividend,EAR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,3225403218152.51,3120132443648.14
Early-demographic dividend,EAR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.08652126613936,-1.02000008041537
Early-demographic dividend,EAR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.7800359895118,26.3636926582865
East Asia & Pacific,EAS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
East Asia & Pacific,EAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.1219845745454,27.9365022635259
"East Asia & Pacific,EAS,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,7705779265166.04,7559728323100.13"
East Asia & Pacific,EAS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7324961477383.42,7122037900627.6
East Asia & Pacific,EAS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
East Asia & Pacific,EAS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.647096776469,26.3387659117313
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
East Asia & Pacific (excluding high income),EAP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.3206311166409,22.4162118763318
"East Asia & Pacific (excluding high income),EAP,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,3854254848363.21,3844253561090"
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,3776309170972.58,3694298282160.03
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
East Asia & Pacific (excluding high income),EAP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.6819923942794,21.4500295712622
East Asia & Pacific (IDA & IBRD countries),TEA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.3192506815066,22.4148696191454
"East Asia & Pacific (IDA & IBRD countries),TEA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,3849285637342.92,3839286772247.1"
East Asia & Pacific (IDA & IBRD countries),TEA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,3769332220206.19,3687488526779.39
East Asia & Pacific (IDA & IBRD countries),TEA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.6679633959527,21.436887490556
Euro area,EMU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.38835385860408,3.15678304773617
Euro area,EMU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,47.0555276626644,47.3072400162708
"Euro area,EMU,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,6536776355542.56,6448418307881.97"
Euro area,EMU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,5971634326712.83,5952468333191.7
Euro area,EMU,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.93725922461294,4.93129859832193
Euro area,EMU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,43.0606877167187,43.8099612838948
Europe & Central Asia,ECS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.71036098839537,3.02820247867126
Europe & Central Asia,ECS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,44.5328837473126,44.4601775306955
"Europe & Central Asia,ECS,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,10392779625737.1,10268500455642.5"
Europe & Central Asia,ECS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,9555351215657.94,9524620268002.33
Europe & Central Asia,ECS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.70052326900669,4.09572252166824
Europe & Central Asia,ECS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,40.9989858270616,41.3540496175707
Europe & Central Asia (excluding high income),ECA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,7.44921333190358,5.46189471144733
Europe & Central Asia (excluding high income),ECA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,36.5427163933155,36.7350750622127
"Europe & Central Asia (excluding high income),ECA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,539790372591.795,559291531198.868"
Europe & Central Asia (excluding high income),ECA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,551076520499.536,553963832998.139
Europe & Central Asia (excluding high income),ECA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.10889383200927,1.96547153624107
Europe & Central Asia (excluding high income),ECA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,37.5347482761124,36.9724779209772
Europe & Central Asia (IDA & IBRD countries),TEC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.28751806056853,3.88004218579749
Europe & Central Asia (IDA & IBRD countries),TEC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,37.4516251453583,36.5158445713713
"Europe & Central Asia (IDA & IBRD countries),TEC,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,1533698785064.55,1533439230738.39"
Europe & Central Asia (IDA & IBRD countries),TEC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1376338226627.84,1385682718418.27
Europe & Central Asia (IDA & IBRD countries),TEC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.71540503562397,3.30295592676993
Europe & Central Asia (IDA & IBRD countries),TEC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,33.6385657317,33.1829377156911
European Union,EUU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.60267598343378,3.43508492902403
European Union,EUU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,48.23245692838,48.5117623842558
"European Union,EUU,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,7778113836048.43,7695851859333.63"
European Union,EUU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7152485604605.99,7118818564182.73
European Union,EUU,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.31239453635375,4.74366790929992
European Union,EUU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,44.4488769583572,45.0318774993735
Fragile and conflict affected situations,FCS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Fragile and conflict affected situations,FCS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Fragile and conflict affected situations,FCS,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,425254673120.569,432545203701.384"
Fragile and conflict affected situations,FCS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,459811321205.422,487676380397.365
Fragile and conflict affected situations,FCS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.79065898909516,7.94362002132156
Fragile and conflict affected situations,FCS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.5068320963762,26.4662911639189
Heavily indebted poor countries (HIPC),HPC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.64885946452161,5.63004750176614
Heavily indebted poor countries (HIPC),HPC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.6368278452123,23.0715082497586
"Heavily indebted poor countries (HIPC),HPC,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,179283301398.849,182604228561.006"
Heavily indebted poor countries (HIPC),HPC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,253206662038.07,254104804081.163
Heavily indebted poor countries (HIPC),HPC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,6.66537863117436,1.86098863121494
Heavily indebted poor countries (HIPC),HPC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.6084522177301,31.5612968766398
High income,HIC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.61519934526389,1.44745425777808
High income,HIC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.87340946043,30.9933777828048
"High income,HIC,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,18270148624664.4,17934869434744.7"
High income,HIC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,17305167050410.7,17154648918130.5
High income,HIC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.92208509441288,2.24932219183765
High income,HIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.470084717335,29.9116779370729
IBRD only,IBD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
IBRD only,IBD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.3102497150119,24.4141512797484
"IBRD only,IBD,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,7688994975078.79,7648676644983.33"
IBRD only,IBD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7623597493573.74,7455978704521.54
IBRD only,IBD,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
IBRD only,IBD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.869882835025,23.8219683402379
IDA & IBRD total,IBT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
IDA & IBRD total,IBT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.8631511029062,23.999830953589
"IDA & IBRD total,IBT,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,8139162210435.93,8117986229382.63"
IDA & IBRD total,IBT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,8278104791786.85,8106090801654.51
IDA & IBRD total,IBT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.78682858395851,0.11801474859962
IDA & IBRD total,IBT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.0403420929645,23.9817899826074
IDA blend,IDB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
IDA blend,IDB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"IDA blend,IDB,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,162626886899.281,172343868019.611"
IDA blend,IDB,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
IDA blend,IDB,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
IDA blend,IDB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
IDA only,IDX,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.15917667240893,7.71960952473249
IDA only,IDX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.7135288827757,21.5271524385356
"IDA only,IDX,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,288884103074.191,298627618188.782"
IDA only,IDX,Imports of goods and services (current US$),NE.IMP.GNFS.CD,435226847968.806,437927594238.66
IDA only,IDX,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,10.0796106189752,2.46860932659973
IDA only,IDX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.5193006613426,31.0805344090486
IDA total,IDA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.07674656955879,8.42525137442733
IDA total,IDA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.0648734039642,19.9211447336781
"IDA total,IDA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,450377064739.546,469774980410.036"
IDA total,IDA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,653118600467.805,650930024737.574
IDA total,IDA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,11.1892825720153,3.84176391394814
IDA total,IDA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.1557462826024,26.0186742401053
Late-demographic dividend,LTE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Late-demographic dividend,LTE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.8749620124144,28.1374651009624
"Late-demographic dividend,LTE,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,6594070381021.61,6544639934553.97"
Late-demographic dividend,LTE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,5929640354226.32,6006238337907.07
Late-demographic dividend,LTE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Late-demographic dividend,LTE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.1895376253429,26.0345749039696
Latin America & Caribbean,LCN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.42985624005863,0.783490280613947
Latin America & Caribbean,LCN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.0770041594715,24.3155316448384
"Latin America & Caribbean,LCN,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,1390715465020.64,1383831838051.3"
Latin America & Caribbean,LCN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1441817897134.92,1408956403717.17
Latin America & Caribbean,LCN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.01387057960979,-0.857405425496779
Latin America & Caribbean,LCN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.1048276193908,24.8962473471463
Latin America & Caribbean (excluding high income),LAC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.47618638657386,0.932345697710858
Latin America & Caribbean (excluding high income),LAC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.802496121588,23.0563911067657
"Latin America & Caribbean (excluding high income),LAC,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,1095217784580.53,1096481660938.59"
Latin America & Caribbean (excluding high income),LAC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1182386694281.99,1154892413932.16
Latin America & Caribbean (excluding high income),LAC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.87115140307917,-0.793929668467001
Latin America & Caribbean (excluding high income),LAC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.2769948738415,24.0429927385558
Latin America & the Caribbean (IDA & IBRD countries),TLA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.52958973498845,0.817709853201393
Latin America & the Caribbean (IDA & IBRD countries),TLA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.5647309487701,23.810482706911
"Latin America & the Caribbean (IDA & IBRD countries),TLA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,1271876803216.21,1264694030563.53"
Latin America & the Caribbean (IDA & IBRD countries),TLA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1364132992122.38,1329970759603.4
Latin America & the Caribbean (IDA & IBRD countries),TLA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.11095617742549,-0.830212108519603
Latin America & the Caribbean (IDA & IBRD countries),TLA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,24.7725802823194,24.5684255733133
Least developed countries: UN classification,LDC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.52594598098224,4.37138758943433
Least developed countries: UN classification,LDC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.1995715251376,20.5313952283212
"Least developed countries: UN classification,LDC,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,245778476488.762,245643184104.557"
Least developed countries: UN classification,LDC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,340358044250.354,334109787709.052
Least developed countries: UN classification,LDC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,10.5600082906387,0.202103427221559
Least developed countries: UN classification,LDC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.9168988776686,28.7564176316605
Low & middle income,LMY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Low & middle income,LMY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.637725578876,22.8309463797153
"Low & middle income,LMY,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,6970168870231.92,6977145042775.93"
